user_id,average_cosine_distance
2fbd9270e6e7faf2821e592e996a8eb6,0.9002624
2fbdec68e5eeef0ef247cf78aa79438f,0.7284933
2fcb25098f961a52fee6312276e05a0a,0.7186965
2fdc6c58bb914b0764d6e6daddee3208,0.7588832
2fdda699fb53a19c9e6776cff153dd57,0.81916875
3000ceec45bd86e2a3e72833f451e690,0.8009045
300f94f96d48ea0b02837b6d2f382571,0.82824314
301352987b40a8623f355a5c31256551,0.7905468
303172c4f57bef6bff522c29bd632c7d,0.762662
30403df700f147620b14c9c4f06471ab,0.71452165
3069976ec612824ff13e931addaa6db4,0.7597167
307479673becc68ad021f9305020b097,0.81304824
30b34d43de0ce90b4b0fee3fa60d0a69,0.8209295
30da2564aedeede969267b7e88bb1fc3,0.73005015
30f535769a9c4e0ce08d2e10a29d110a,0.69330585
31186c6fd22f35a43a23a57ab395254c,0.92945033
31445d0c25e3a6b16419be0633637f80,0.7330034
3146496ea8464dcecc122297331ddc3c,0.7517793
31605321d2868424ecedbbfcae525523,0.8109534
3168a92f0baf2b0933353f6899d113ba,0.82964826
3174417b19cd0b3fe4c5a0cf8b17cc84,0.74066925
31d339d0b03eb83b313296709adb7d84,0.8158418
31e41a133dd7c26b38f82810a00c687d,0.78795904
31f7071b2a859d86b6d05ab13dc9b004,0.7411905
31fa992f1268201a6c35dd0b9c4ef4d4,0.7246957
3228224e3e02d00f31a5f3f017a1671b,0.4156866
3248807a5e1331146731b47ef82f728d,0.7840268
325d7b0e5cf774719f2771adb6c5015c,0.79203457
327de1187b504fc311335effa2ab0c47,0.7857027
32873ef6f24ff5d09070fcc4600806d8,0.80463904
329feddeb4fe5cdeef5bb47b18605dc5,0.6395625
32c6350b20cf59ac76a12582bf10c87a,0.81184113
32e7fa626e79131fbc63723d195fec23,0.81384
333479d3c68ba6843d6bbe79e89ebfe0,0.70744365
3347354275f56a6ae4c190089c318f0c,0.73831284
338db246f5fb86df32af7b0fec79562c,0.77856946
33be2fb1ec92ccaa50f2f441f6ffb13a,0.7774675
33bf801f4676ac4752c723236f1cbd0a,0.56993425
33c81cd5cd4aa5c80ae561e1ed9e1e1c,0.6825484
3403df60258a43788bb439289cf598a7,0.849254
342aec7dc577857c668b780789991c80,0.7730489
343d2962bed9a0eded8aa8c9be1d441c,0.7340591
344dabf4a8b28d4033606076816ab7ef,0.78428984
344df4130821b24f83494b3a7c6cd57d,0.8003312
34795fd6a5f577d53fb70d1ace6431cb,0.6047928
3484d47e6fa71d3bd5b843cc6c47d301,0.40303338
34b59c7dcc30ee121659ba1765febdb5,0.7333515
34c23f86692c6a60070a1af60c974bf8,0.8969008
34cada1ff9ad3931c54dd6865cb0cac7,0.8493308
34db235fdf62bbf94c01081bc37c66ae,0.82856727
3529bdf865e644b354c5eb6dfc96a5a7,0.7311507
352e573b4554e81b5ceb89cfd272c5c2,0.77921635
353898adf41cd6aade6752a8c2ddf7db,0.75610775
3571fd4e1298367e5e23d4185bbd89b5,0.8117213
357357cd7cf979174acf3358540a94d0,0.833982
35c12bfc37f7662e1c72dfb017ee0c26,0.73794985
35c81b800fd4e597208940c5140c8182,0.8534165
35cbdefe6e36af0ad737701109f38165,0.7740073
362a49cf36ae75ed624f3daed3d22ef1,0.71888745
364dbff258970eb55675822610835db6,0.71724033
367068e43bb2c0dddb08d54045773b6c,0.6953815
3679b14389279eb1394cf3f57d3a27d4,0.6587882
368d61125c516f42327b5852124a25b3,0.7739966
36bb5fcb0edb933aeaef488b03afad64,0.71268046
36cd4dfc408069f6e181bfa5059c516a,0.73584306
36d8cdfd986aa5886b96518f104785c7,0.79146415
37019952a0c47cd63bf3e3830022e736,0.6810583
371198375bb4fc8c7726b2721a21149b,0.061909497
371fdc29f8516d21a1e87e547eb061a4,0.88755995
372bf454595d36ea742de4720563eac5,0.7223277
37459ca432803846b1e1b74d3457055f,0.79138255
375452d18ccbe867e3add0ddfd6fe35e,0.59775543
376527fc26ab3f7cb8a26f8d1a54f2e4,0.7741986
377309f537f0da4a945be491d9971139,0.7788843
37761c9792e0422d2e1fa71bbda2a5a5,0.67254305
37a79c2442dff9169858baa969c08ccd,0.83907163
37b2f811994319210e7b3a6b2d232352,0.7064936
37b5c026fdaf874bd37f9ce97fe0c2eb,0.8174571
37e30458d3882014be24a037f8ab0295,0.1166141
3803a5d1d9c8931b0569331eaf213c2f,0.38485122
380484ce4f737e761fb7941c96972153,0.8823748
3818c0c04a8dc73a123d894e18880d3a,0.72855246
3821898f731a655fb1410fbe9c25ba89,0.74016184
3872031e06ebbd9447b121ed0c7810b0,0.8444723
38b1a7d81bc604eeec3fafdc51824d5d,0.6697951
38b63fefb4a71c7852bed45fd106b9cd,0.7499021
38baa2b5a0f90284efdb0ca82446f8d8,0.7366415
38c1c6de98149758572aa93cba7eddf9,0.7455925
38c620be14d48f605c0f2adc49db90d9,0.57544816
38e59524d479dbadd8c66c54adcc5082,0.6661014
39011b93eea67d9a03eaa9225927f03c,0.7094345
39167cde50e04af5c6793cf2017e2e6f,0.9327444
3924c3c79bf7bca6b34281673895be92,0.7950029
3925d67ba2df3a8b8ad1e5999cc48454,0.07447249
39549f1b4c388a204fb81115b3b904ed,0.80367213
3968c4540253aee995175808eaa053b6,0.7986169
396d256aa44a857674d7205bb58dface,0.9274285
397af6ac187e32dcb6910a1df0cce9de,0.69600236
39916ce97ac569f6650ce1609cb405a0,0.6729773
39b8f6e5a0d0add6e21e52bdd2f88629,0.8846104
39d8ac1895b73a12ae677296abe169fc,0.7292929
39e2851d78563cef3274b6b8c82d851a,0.69855034
39eaee9da10a743f8a8177f930bc8e62,0.6978764
3a01a95228c3fbdd9a36d2e871d1bfd4,0.68549734
3a133147dc2f1516bdbf91c3a4c6ddff,0.79751223
3a3bb12a3349e00364ef0a0dcea5a2c6,0.7490078
3a64c518e97e68197d1d8441fd6710ef,-0.06987536
3a7b7bc40d118fec7f8edbb587d2e1e8,0.67367935
3a7cf4e50f5fafabb6c18a9f20e0e71f,0.81216323
3af198e82bc14aefffb54eef8d94520b,0.67183316
3af8d356330df91aa3e55b45f455c01f,0.7102864
3b04135ec6b5f4ff09e65d5a5e8caf05,0.82778126
3b2c2b19ca8cc351431f2412e65865dd,0.73998964
3b7b3ef8edabda17035769d94b58dad6,0.7041184
3b93049d8407dfdfdcfe25ab59ff58ad,0.65667415
3ba7f3d36aeff8fc0085e7a74fd4e0e4,0.8099234
3bc7a304f3029b76c38648f45944bb53,0.883916
3bd2c8d9fa1c54bf5bddb586af7c514d,0.33047318
3bf6da8feb4161f4f776ccb1e9490d6f,0.6011197
3c15df9869ac42ded0168a7aa2a8e0ab,0.7786404
3c3385a6e376370aa6157d43e36ad545,0.934228
3c3642d570dd5957d353598aaf9d10e8,0.76191044
3c3b2c897b12e5234c50536e993e02c3,0.8584101
3c5498c268ab70f7a0027a8c3bf6f3ac,0.8478483
3c596b6651095da4915613058443495e,0.7347057
3c892e8a9ab05a7febead75f4570ccac,0.671254
3c90d812235fbc51453f535aeb2fe84e,0.7990839
3c98c8a98aab08345a0c263ac340c0a3,0.895697
3c9d73658bd609a3e7db22589c2dbd54,0.86407125
3cae17d90ac1068d2c5566fc387cb167,0.7574699
3cc5fa9c0c65f726ae924526ba823e7b,0.8376009
3cce059b9f999227a6ab8cc19870c10a,0.65812826
3cdeb5d3546d2fd5f7a350444e3720cc,0.4599731
3ced5f447b446fe476cdad0c46207bde,0.7703918
3cf70b2a1f04d73c1487a3e9ec3942a9,0.60332763
3d140bfde80cda54d94329073f882f37,0.75469995
3d59209d95c6a3a937133fb99ba93aa9,0.7983585
3d5cd7ab1754d396268fc02266e26c92,0.8383945
3d630cf260ee73e17059e6ad215a127c,0.7678362
3d761f6bdc3ceb5f55a2f2b67bdb5d5e,0.8428953
3d7ba447b6bf50f4f25632f80b38ba0f,0.7416612
3d943bd9aacd76212f61f8f6d25e5569,0.7267573
3db554dc5c87b04366b25a0734c53022,0.8082869
3dcead2b5bb19a6cb189f1ba2e98abc5,0.64768326
3ded31f79bbb0d0c24256e1199ccc82d,0.7924705
3e1b037239237fda2d8d5a11b31277df,0.8343756
3e2978f7da534d40ee58b97550be01cb,0.78080153
3e66427c3b6b7bf8ddc7f5c2e320dcd0,0.4858513
3e7e31b6603a9e3c071186812e7270c3,0.7557657
3e997dd313a99e8ef99d066fefd715e8,0.7164818
3e9b9ad096bb733c8a519ce36e66746b,0.78461814
3ebd67c27200507dac538a941c48d264,0.7891726
3ed772cc5e762b1171e79703a39598de,0.7423035
3ed94f0ddea52cc6a5a80d0226d2d334,0.67227864
3edd14589029cce98a2299e85de64927,0.6681181
3ee00a1261331413758b6319e07478c4,0.73973095
3ef1e8ccf150a25de18645efcf6398e9,0.784729
3f02b175c32471ea597495c2330b6aa2,0.67495596
3f439689cd8679a677e4803035396891,0.795324
3f63b98957a1f197e8af55a0b396dd7c,0.7609339
3f8125339352cb79baba8d0c2b60af97,0.70396554
3f85af587ed06453d3befc72bd114baa,0.7830787
3fa287fafc6cd5d0abb62f3eff44f751,0.7696904
3fa96e3fe3452d399ee2aa9d762d87be,0.63605106
3ff835201108fbd9bde9ebd9837c6585,0.7432397
4002d3c6c752fee3376bfc5238ea4e03,0.8101463
4009cb38e602505b8c4d1b9ce1bb2f67,0.8556894
4043e40cb03f2865685cafffa350f003,0.8018167
4050e39158cb980360a6a5f1018bc2ee,0.87736905
4053abecda6b56897602cb6c1843035d,0.7519951
4058d30f8e77b9ee74bf3ec2926adfb5,0.86700153
409912d90b9ab50396fe375ee1364b16,0.7841781
40a728b78e4cb48b01e5a7b7e18f237b,0.7996957
40c35c2db7bab36b4449878098b487c7,0.7203983
40e57cab55382e361d59caadbc26bbf3,0.84853226
40f62929254b601abb6e1083a56f1f03,0.80850005
40fb4b2ddde7d5d227d80e5a9ffac719,0.74797946
40fe712bc5bf18d184cf53ed42fba5dc,0.778287
40fff8979820e8f0ef45cc8e6564bd3a,0.68479115
4102f7cdb83020a6c665af0037d0fce5,0.80418944
4113cde14a168eaa51ab6cf682ede073,0.79599047
41246448c5c95132de72f35e8d8a9ef2,0.7922339
4135a19c71b41ed00e15e38eeedff482,0.7983204
41740620865908d42fd44e1bd116770f,0.67841697
4174bba3d0e87eb6fad7350c6a0e320f,0.8353557
41995d2b1500dcaf3fe1a22f99c788f9,0.8100242
419d7cc07929c1cd12ba0023b4dde574,0.78341126
419e55c2b58346eda7ce2d061c12cb44,0.81279457
41c9206cd5c0686b872cc55d9d8a25a6,0.81212974
41c9c1f1b3d4e2f1fa98d5310835f0bc,0.76238227
41cc05accc07814e409b3e7bd4d8e0c6,0.88447964
41d4b7bfa4efd15acf2bbd94fef22f08,0.8865681
4207d64e500afef3840dfe63f1df1697,0.765342
4266f09c0417ca3f56835346411450f6,0.75697577
426aa792c418a6c64fcf635817613944,0.75394803
4271fcaf494df68d0100c2ea8b63c682,0.7157304
42782cce5e28abd9abaf7c5f350cb424,0.73515326
4296e48b28303f19f487c8c0ec71c3d7,0.7630997
429cd818a9bcb245bfdd45f230b6c7ad,0.8185005
42b107f0c0339553c72f6ccc27f72297,0.67223394
42f4ca3de6303b18bbd265a0da7f01f5,0.8587629
42fc3787cf797ea44521bba91a782e9d,0.79378915
430920d461b46ca85754aa12269c34d3,0.84752333
4310b0e65e174a3fa1f763cb016e8caa,0.79576135
43257647843122b5e001bd32d5753af5,0.8303302
434d77076ddb7885eae7e6fea5e68974,0.5756428
4382e32132451bbe138a0e2bc4eb6619,0.80050564
43a31cf952da9cc7c79a3ad9e465e498,0.6639564
43c49a42ed3eda36e2dbfd461f64e26e,0.77646613
43db6a59214df7f102eddfaa9a893620,0.78590685
43f2e1aa2408a0be8030d8abbfcda8ea,0.8307368
43ffd0ce08fa5bcbf2aad3b6749cbf38,0.74812996
440f118b147f21ae8b84392e1e727827,0.79610765
444839f2be462e736a06457da881991e,0.7495798
4454117ea5eeeba6f0c38e18591adb34,0.82579875
44617ee2c5d73df66092a16d5f31cc01,0.711434
44aafad9a892381d56c3de9474aad84d,0.71322614
44ab1c64a5e34362b3cc630c316f6d00,0.6939726
44ad5e12cb03a659fd7d3e0892dd9504,0.6292732
44adb58638015d6a75539ea6b8c73b6d,0.7415327
44bb56b05bf671339a79fd425e54bf17,0.761546
44c41841b0aaea47099720ae6db2348f,0.80617654
44eaf18f6f4237b28a092b1609b4db49,0.69257426
44f4a5aab3b62201830065011737c597,0.7007477
45035cc151f80126ec0eebabfe647bb4,0.7650674
4509cadc6ae2eabc4549151461fafb58,0.7541231
45257d38dd771bb7b00e6585b94e8b4f,0.8115645
4526f310728314e43c267717abb411ec,0.7098628
453f235c3d6eb0d34414a53c12069883,0.9041292
454fb98c49b3224febfbe886fc364406,0.7185496
456deb2a2526e04e909eb18114ccc0a4,0.691169
45813e6a5e52c7fd717dae4af4f1bfd6,0.5382837
458910a863d77b4aaa8dc0a59da355ee,0.72716755
458b0a6186742ed5a2b4bc4e112d1869,0.7836078
45999d21566f1bf22a4b48d6f9febed8,0.7299377
45b8ee43b164ae008f93224cc27658e7,0.71625614
45c0dd0aa61b4da1c550e38c3ea71832,0.6806151
45e6204f084d99ba88030922ce02af35,0.8034105
45eefc71b0bd65005d4198078e585ed5,0.71357715
45f0c39f122aaab0efa05d2f681455c0,0.73192394
4608b35aed2728966006fd0355c56a57,0.80496085
461824cfa74dd3693913c1e5dd03765d,0.66386235
46193b1cc8841a43be50239b33c7665e,0.7505024
46332ff49fe2d963a5944376eee3da7e,0.57465637
463d2f2425baf37377deaec7a0b46992,0.81699955
466c37b807396473ff2d0b635ab5f054,0.91373026
466d363a105396563e508c73d5156a63,0.8066488
46821c45ae5337ef0f569027f30fea35,0.29622757
469efeba16bfbedfb402a27f5e5a73ea,0.5503011
46bef71fa020103b53b23771a27139df,0.7673024
471b31cf2da5dcbe0b4dcde4ebde9f79,0.7744238
471f7a2dce4fd430b2023e80c72b8107,0.8354945
47420dc0f46281262df84714da03024f,0.71753216
47599e19b84814ee5b599d5e04b719c0,0.80319524
47632b27f32f8aea0cecccb5a99310d4,0.6897893
47aef09d021a8135a06edf769f133f44,0.83207303
47b97673cca6d94f327e9dc2e45e70d8,0.6583342
47ead82a9aa69abae4499e8d1310d74f,0.69438493
4806c429d4bcb7648c51393f834d8670,0.63545585
4827776669e52c911c3870ce2cff512e,0.7615088
4832a36dd6b6af21d986b9da743a55e0,0.81943077
483f21e2cec64796f0450fb496c19b5a,0.8043266
4847811a089bf174c4a29dd965f04d22,0.8305769
484b59afc261918f2615e7dbdf83eac6,0.038321614
484f6fb3776c0dd4b365ded5eeaa2af9,0.80879676
486778105f1e57a8d9422fee476e33bd,0.80728227
4876559bb2ab6da675b0c99c1755e3ad,0.6824441
488006d17a7fb2d5370baddcb4bb8d9d,0.7646514
488e5acf8dded6efcf8c106112af63c2,0.8139894
488ed4f154dd7b11a4219b3ca763a04f,0.70325565
48921bc7435e2e1a3acd3439da3e06a8,0.7174598
48c697730815be9660a5074ce52ac2d3,0.70710635
48c72b1e8ee8ebf0904bc0cf32b73e3e,0.80976635
48cce8adf10b5a533c7eb07ab8238c6e,0.7248085
48f14235837ca8025a340a8c718c6474,0.81531656
491c7b5d8201c2adfa24c623220ee82c,0.77923137
4944641e7960c75a220b1071f8959bb3,0.9182391
495434f9b40926e6fb182e63bd1ed813,0.7666934
495e54f6529edc995039a355e890abce,0.750772
4964e691f24031f6096415ca41289b6d,0.6554203
49825c450ec49040c456108c9e0b1dc7,0.8498559
49a86144f667c9adfc745d659a6c3f52,0.72593045
49c5e92bdbb41a58fa48bb39fa8a2df0,0.82328767
49fa7f2b4b1c5642e1551b31dc0cf8ac,0.72168994
4a270cff93b412cff507fdd07ecbdd36,0.71168816
4a33992b7a6fcda90f9d5ed7a40f3d5d,0.7469827
4a4e86e6e8219118108cce4976773ff0,0.739499
4a50a21db67233758ef7f83440d5ee63,0.78330654
4a6305a29a0b379d4491344f084f6478,0.8809551
4a8a1178a52d2e2bcba91d339755d175,0.8264303
4a9bfd63de45cead88642072e0873f7f,0.5687308
4ab50d405004193ffc30424d7a1967ff,0.79802614
4ac4101ac3ae6525dc4497cb4fc2cada,0.7743113
4ac45dceee9f2bbc302b69b44403b457,0.6806977
4acc9777f2cf75a90aa559b672845236,0.7360569
4adecef7e2a44147f5a4fd526f87762d,0.8357615
4aede708888b54ee84112a7e16fc7ee7,0.85410506
4b0860795046110b31468c343024a76b,0.7438282
4b0e23d3f3ca2af879e84b4df448ef71,0.8428144
4b235005dc4fa66721483198e004d086,0.7749488
4b3d290053870bd4c4764cccdead8f59,0.7037511
4bb0f57526fce69bf7f0b8b067aa80bd,0.7257998
4bc866cf9950aab93a123e98e32c9781,0.783606
4be05eae28e2d909adeb4bc6c615f3d4,0.8996643
4c2d70803e35ce2d30f3e875f1b01c6c,0.8409849
4c43762235700242d9515cdcafd8c49a,0.8320223
4c80c1546129a3cb81796e607ccd3c3f,0.8321198
4c89d8732a312f447623c5a1f03628e6,0.8014813
4c9a9bd26a169c414190fac97a37b932,0.8577709
4cb5120ee8075dcd64912d191979d3cd,0.75325835
4ce0dc6eaa8666f1f6fe414ecd206234,0.68254936
4cf937f0d7d5d89107f06a9f6db40c7b,0.88127035
4d2486046b8fa3302f6923412ba62dbc,0.76172924
4d26ad833542291c50de9ce88fb4f64a,0.6795678
4d303dbac5d903dde4fe51a5b8b44632,0.7620392
4d6179fa84538bd250fa33667a08e787,0.71961796
4d6456cbb61ab3c2fdaa40c64dad7efe,0.8025614
4d67174aa23657b518203dc6df7845f5,0.6363909
4d73291381e5aea71fe6976b8f16d806,0.7040912
4d79de8e43124341d4fe9fbd1a70d96f,0.4116701
4d7b471e9e8f042ad806c4fab552a4f7,0.008341074
4d90d2d8f61d99aa57c9ad52a6b45ac9,0.6910804
4daa72cf13cd653683b0525e58dee785,0.70864344
4dabf5490906e7304ec98d038e72d93a,0.7200402
4db6b6c02bb7751f9b371f78854b6846,0.7478781
4db8ed2c1e15fb16687ab36c397e2daf,0.9081949
4dbb3572a1ded5c022f2892009a10062,0.65287745
4ddcd492ab58968671d0c7589d79f312,0.748109
4e1dcec4178c31c4ab0609b64674d592,0.82441527
4e2b14f41f283cf21b886c80382039a7,0.7636554
4e5abd87641894e35b42c2c580d66694,0.79171413
4e5e409aa5b162046ad8d03a72f263b3,0.8770372
4e6599d540ec1dc6d62603b8f26d7ec2,0.1281175
4e71dd6437e668555423f93f737111fe,0.0017532706
4e89a143fb486331379d3281a670c404,0.6800444
4e8b9d56715eadd34482524770f42a73,0.6803154
4ef78e4e8e852756daee6698db17ffe4,0.8192676
4f166e65fd7f8ef8929b1db43e137464,0.75444216
4f182d7494a0b0e637d5ec193df6b3f2,0.79121155
4f25963c88fb545178be8bf920fe7694,0.8312367
4f3b566ad15550975c985860e9f3b935,0.74731815
4f3b9734dd98c692ae2635fe198c1e5d,0.7519157
4f568ae0c92cfb8b5834d2039b80af42,0.6896241
4f5d88c364d5d9e96188707831725fab,0.7858906
4f8a06ee35afd29da972d8b5ee0a1374,0.76943356
4f92c3f7f246a5b1c3a316c5dd81ab34,0.7025436
4f96c428cbfc80128299df6cbcd9fa3c,0.8126509
4fa56db498c27d46e490fc72fa46a0ae,0.78691244
4faa12280774db12d6dad3d3104839fa,0.84502316
4fc67ea0c981b62811ea5effd991321f,0.7836964
4ff24e14daacb5b3a882f713a842a986,0.79531235
4fffd5bfebf8fb6776f9bca34d68bc60,0.68794096
500500018597af5b26c568986049b8d8,0.5958382
50061363430ec224b30a668390f25492,0.86081636
5019e2c8231f82e36ff60c5891989536,0.76917297
50217af7699b5eb4678b09a1c89784ba,0.766415
503cfc787d2cc3c20845a360db802fcd,0.7437403
50687c9ee75ddf1dbb34c411654fd921,0.80420595
506cce9ce37ca92276084a24159d9397,0.7806406
506cfd4f42365677d8c1ef09c819ee0b,0.7780583
50782909c449805656c7dbbb7e304661,0.73305655
50791c590758dd43e92ce0e3f238e5ee,0.8450953
50a248427db94156a110262b3c09cd1b,0.62671125
50ab381c50d67a9f628a084abc249715,0.77163255
50c6ccf7733141d163c5a235984eb43c,0.68649197
50d207e99412bf960b3a08565dde4b1c,0.6621647
50eb075ad42d687c88ceac971c243f46,0.6972368
51143fa0eaee96515db1ac3ed2bc62cd,0.57793343
511ebef4eb1d14c5a0b526651f024f74,0.7015412
51229798101884c7882a7410012181c7,0.80677783
512eedbef7508f4f82c245c9534ef36c,0.681447
5155f6df34e62c4c9e5af2ec5c6315db,0.6953045
515f7a5352449a9425f0a3267e0e6772,0.7723506
5169f9a0d23abe47b3a647e52507ded6,0.7773939
517a5187003950a021cacfc8a54d8e51,0.72683156
517ab2e49ce54ca7ed958f606880b8e7,0.7659067
518ca90489b92a2b9011d367b417b9cb,0.8449533
51a1787a0b7e781f37956b0634901ad4,0.76155996
51a2a76646952fa4d838944ff79171bd,0.8753011
51c5134ffc53ffdeb4956028ba7678ba,0.7911608
51d6ca70e9f5b8f3f06ee822a3fae194,0.82543623
51e7558ffb63513d1dd4a72aa4bde9fb,0.6275871
5206786be126c9eee5f13335f885be47,0.49251145
52274315d83679c9f1a4eceada2cd93a,0.66567266
5262d5ca59faff783cd494f7fcb8794b,0.70540345
52686e928f201cdcc95607505fd6882f,0.7299497
5269b189eea3163d57dbcdf58569a6f1,0.7499974
528070ae9f970c32a1217a3899c80be7,0.81346595
52d50a2b3f6d510c3c30fce504b6c4eb,0.7875563
52e91580711f5ef1285a0f5879d62690,0.7298926
52ea29a6c26a064369069203998de6f6,0.7613571
52f21c0927945b46fc09c30fd8d23a98,0.6670821
530c98a8c600f9d43a5ec99a6fb3a63f,0.87713516
531d67d9fae0d27dc48da8b6ce2e4227,0.75371647
5325ddd647c729514cb0bc19c9618059,0.646495
53272b706b8ba02f88489486752ff7b3,0.7350118
533ddbda1f91560856d83b53971d13ce,0.6536269
534ffb9754258f42912fcbdb1bfb4a07,0.84654063
5370cb5079a145053f9dedcc9c8c54a2,0.7765013
5376d3285735bf12b47a4f8da92e7ec5,0.82467896
53792c51db8d64d2fdc905ac58c1525d,0.78764236
53832d77dfb7b1f95a3cb04e182d87ac,0.7791535
53a144789133bdc31cfff031496d8366,0.77329636
53b860d16aefd6ffae1926eb937a2df1,0.8901688
53cc02c588c705cd883f2b05c977aecc,0.7735034
53e0f7ffe1c381d4794e59c389d00e0a,0.8530819
53f01def31294d13d2266d76421928b4,0.76421857
53f776c25cc8337687b3309896f74ea4,0.74399376
53fa4eb2a381c848714f401e528efd38,0.7943785
540697568c451f09f5d7229761812469,0.7106475
54296f50b190cacabea1d007117e03bb,0.9633913
542e907e3e208a16c9e199d45ab9ae04,0.5910701
5445b0b6ea7aa25a438d089ac5a8fcde,0.768404
544a51037aacab0b33feda8f78b8d351,0.81174463
54866255c07161c6b34fcd8624b33dbd,0.7698888
5487693e0bb178f6266a72979bcf63ca,0.8249829
54894401ab8d438650f8588ea4ff4c15,0.70481485
54b861b8b7e65b22054990f13feae65f,0.7835069
54da801437e9dfc5244c19441f18ae67,0.2700451
552f8f2c3ac206117b9e0d88a107f132,0.8873344
55962f226d1ffaccc1d884d03cd38460,0.74351585
559cf82d89fb3018e04d20c1427a6c4d,0.88083875
559f74e6763c19ce3a74317e00d9e843,0.67157876
55cc80ac0451549521c7bf6cef071e04,0.8491816
560aaaca943bd67fb694911d44518d9b,0.7594719
561a054269a010bcf157ff8f91c24d33,0.7882467
563bccd87d007b7a51baf51a9a04b245,0.8006628
563d2128ef8d2d4d940e06b9e39543c9,0.61100894
56b94bec4fcf29db73be039783c0440b,0.8526311
56fcf2a927c8d4cd5417ea029ba70b7f,0.7444171
5704ee3ca22c496dd498d8b921f76eb3,0.78464663
573c9f925f5b450c5daf6396ce99897b,0.89468014
575bff4e20bf13f23fe1bf266981e473,0.7354715
575f932a174e97355bb9ca2afaf170ad,0.7591692
578fbab732256e1dd72a5c394068cc80,0.6777571
57a5d06e46a598b84e4a72b89952b767,0.8397218
57d490f15849d9f6f94a9be6a28cbfa0,0.5352057
57e06a98cbb9b40578901902c7ac3a2c,0.81016284
57ebb572854a1437d4e939e13a9ec9f1,0.6989742
583abc59a5aa7778933e9003a74233db,0.8562458
5844b8b175663516a5e5b7fc5c0a28d3,0.7421905
5857d365f228f0798d76045982d55b7e,0.7544112
587b33b51c85626b77703dd7b429d948,0.72884846
588563cef70f3a6f555e0249d5255ac1,0.7610232
589db3468343c723938d5224717bdeda,0.7904874
58c88a6471a7e2092028452bb70d2dea,0.784816
58c9f7f27baba35d7c8e15a277bfc4c7,0.7778191
58d4586129b7e61901dae4b2a27d11e7,0.7332132
58e8117f1edd6d3df1daf63c72f16b88,0.040386915
58f40fa091c6f92fbfbfb155ce7d5e4f,0.7005851
58f67d85797fc8b3ece7a3c20478114b,0.7650723
58f8405527d67f2364ad3b701daee90b,0.6722468
58fa6dffb4c7046cb1cb76fa578e60ca,-0.047054052
5910f81f5836bd0f32ee48b1adf537bd,0.59699595
592023715672c30511aa8b9168a522e9,0.7059926
593076599f0fcc91b5b9abd71fc2b72c,0.75601256
594eafe7a09e68710e61ad1ce5ee3f8d,0.69386566
5960a91995a04f9aaf4a7b58bbe9060e,0.78972006
5960fd659c70ba6c90c030e972397109,0.88324213
598dd077572c12ba490a4284c03ad4e9,0.78592175
5993dee510944ac80e98b4b3b09706bf,0.7434766
59ad969ca62b8901479a33dd4fec26fb,0.85994655
59bd4e51c22774c6fddffae08ddd807c,0.7142025
59c792bb4e3069e5ac26c1cf4ec2b631,0.7786643
59d34212742f960e0d1ccb6267b0c566,0.789623
59f2eec1eda6eaab38be84f7c6b72e5c,0.8239959
59febc352486f8cba224157814ba811a,0.72628224
5a1467460c0baf113abe17a2658c779d,0.65183544
5a2d0bfdacf50a0657eccf5736fe2e17,0.74076915
5a4e31dd76c211f290a762c06c275dbb,0.66861725
5a8b4e93ee165721603f3bed41dab6c2,0.7095068
5a9f5131bf13c6624231f93d3eba2c9d,0.77604055
5aa014c78141dbe0ad62384f6300235b,0.7708231
5aa73624a7275a6bb9779a761392673d,0.8087981
5ab66713fd9f11daec781c4dc9cc9eae,0.72932017
5ac7d3d5d9285f475d4e17653a1fee09,0.71481884
5ad4e3c56200ff7801796ed30363c672,0.6729511
5ae80258419464172c738de128af2182,0.5349785
5b2f268a72314ad7a6dd6b3fba8f4672,0.7159629
5b42ffacec725e7090b113e88f27e54d,0.77224827
5ba0fcded97828c6c534b36f402ae51c,0.6739941
5bb0d3c7fe9919aaef821330bf1eef17,0.7098268
5bc975e2c7b7fd8d19760eae22e33ed8,0.8057816
5be3b6fe7eb7147d8094ec27487f15b4,0.8057459
5bfb53831c3c4a9f40468061bbdb4134,0.8215604
5c1dd4261c50f1d3ca790a510ed6dd1e,0.6900667
5c1ea3ca226afbbec69046cefa34dc19,0.80279666
5c30282bfe55a3d0e9df446c156d4555,0.7157177
5c402eea4515a4f28a25d344339f82e1,0.80798286
5c42e9c2c7f034c08af7cc507216e920,0.5358679
5c59d7237b5e87fbd131f6803ef60ca0,0.73102313
5c8567880a5207556e5fb83a4bb127df,0.7646793
5c911ac6daf440709737ae2743b6ab8c,0.83474505
5c96b64fd41cb28a510abd943c687b7d,0.8419874
5cd6feb27c09a80d188967185eaeb4a5,0.60268164
5cdb011c4c738d1156bf4879e0b5be08,0.7987369
5cdceb53c94bec0e41956814a85be9bf,0.85123104
5cdd7eb614bc2df9d43097fde63e90cd,0.73169076
5ce742df09ac00e76833078bc75b1858,0.81191325
5cf332e35540516f7446615e9cf09fde,0.7077182
5cf48963707b81167c98f82385fb28e0,0.8192304
5cf81e22f717cf86757ada710a9233bd,0.024946034
5d63d76f01a86e132e14b13a44097264,0.82322854
5d8bd4aeb30eba860042d1b927bea59b,0.8119097
